hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,1,167.62,170.79
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,2,168.17,170.88
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,3,170.57,171.43
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,4,173.80,172.36
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,5,175.73,172.09
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,6,177.97,172.64
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,7,179.06,173.80
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,8,179.04,174.65
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,9,177.88,174.76
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,10,177.38,175.98
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,11,176.05,175.42
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2014,12,175.71,177.16
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,1,173.33,176.55
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,2,175.60,178.27
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,3,177.87,178.33
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,4,180.55,178.80
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,5,183.83,180.02
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,6,186.61,181.05
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,7,185.76,180.50
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,8,184.43,180.05
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,9,184.83,181.77
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,10,184.15,182.74
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,11,184.08,183.71
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2015,12,182.83,184.33
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,1,181.80,185.06
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,2,181.71,184.13
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,3,185.97,186.09
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,4,188.53,186.52
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,5,191.51,187.59
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,6,194.35,188.67
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,7,194.66,189.42
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,8,195.17,190.80
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,9,194.55,191.45
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,10,194.06,192.59
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,11,193.42,193.16
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2016,12,192.92,194.48
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,1,191.32,194.59
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,2,193.62,195.77
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,3,197.50,197.26
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,4,199.83,197.56
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,5,202.69,198.60
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,6,204.27,198.50
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,7,205.33,200.09
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,8,205.68,201.31
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,9,204.84,201.65
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,10,204.58,202.95
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,11,204.12,203.93
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2017,12,204.06,205.74
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,1,204.20,207.53
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,2,206.78,208.67
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,3,209.20,208.70
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,4,212.15,209.63
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,5,214.40,210.11
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,6,217.36,211.42
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,7,217.33,211.98
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,8,217.52,213.16
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,9,217.34,213.98
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,10,216.96,215.22
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,11,215.38,215.28
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2018,12,214.31,216.16
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,1,214.07,217.43
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,2,217.52,219.17
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,3,219.87,219.16
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,4,223.07,220.28
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,5,225.96,221.37
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,6,228.14,222.01
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,7,228.54,223.02
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,8,228.46,224.14
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,9,228.32,224.80
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,10,227.78,225.98
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,11,228.49,228.50
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2019,12,226.96,229.05
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,1,226.96,230.45
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,2,230.60,232.16
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,3,233.99,233.18
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,4,236.29,233.20
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,5,237.70,232.59
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,6,241.02,234.53
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,7,244.54,238.66
"traditional","purchase-only","monthly","USA or Census Division","East North Central Division","DV_ENC",2020,8,246.75,242.33
